file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
113609686.png,2,0.534366,545,388,655,388,655,575,545,575
113612037.png,15,0.940315,765,138,1016,138,1016,373,765,373
113614769.png,15,0.978166,872,487,1152,487,1152,749,872,749
113619323.png,4,0.883026,792,229,1017,229,1017,466,792,466
113620779.png,14,0.881583,1333,653,1630,653,1630,925,1333,925
113634080.png,25,0.971174,1131,130,1399,130,1399,417,1131,417
113651008.png,22,0.968657,1204,275,1437,275,1437,516,1204,516
113704336.png,17,0.990039,729,75,1006,75,1006,373,729,373
113706568.png,17,0.937032,1176,283,1459,283,1459,590,1176,590
113708369.png,22,0.957676,443,316,652,316,652,553,443,553
113725987.png,4,0.942466,1192,214,1418,214,1418,455,1192,455
113732769.png,33,0.972845,923,536,1195,536,1195,830,923,830
113732947.png,33,0.971558,954,615,1233,615,1233,913,954,913
113746335.png,22,0.729208,801,250,1022,250,1022,486,801,486
113748094.png,14,0.557861,488,645,772,645,772,927,488,927
113753225.png,26,0.771038,482,542,772,542,772,865,482,865
113753225.png,25,0.736539,483,543,772,543,772,866,483,866
113809605.png,5,0.959321,717,82,973,82,973,317,717,317
113810534.png,29,0.959016,1082,26,1324,26,1324,260,1082,260
113824007.png,4,0.852177,1281,312,1521,312,1521,557,1281,557
113836873.png,17,0.980102,799,146,1077,146,1077,455,799,455
113839402.png,27,0.957636,1108,50,1344,50,1344,303,1108,303
113844307.png,0,0.834286,1187,291,1454,291,1454,529,1187,529
113844307.png,8,0.502099,1188,291,1453,291,1453,528,1188,528
113846801.png,13,0.975273,1268,488,1552,488,1552,748,1268,748
113850638.png,30,0.976858,762,157,1005,157,1005,390,762,390
113856959.png,8,0.90898,817,499,1080,499,1080,754,817,754
113908423.png,15,0.984722,737,118,985,118,985,348,737,348
113908423.png,17,0.810999,295,0,458,0,458,262,295,262
113912327.png,33,0.87553,876,476,1144,476,1144,761,876,761
113917389.png,1,0.973471,711,133,963,133,963,367,711,367
113917389.png,1,0.855846,1238,309,1516,309,1516,560,1238,560
113939208.png,1,0.950634,746,91,995,91,995,322,746,322
113957770.png,11,0.968621,422,307,710,307,710,660,422,660
114023841.png,17,0.954772,1206,204,1480,204,1480,495,1206,495
114024752.png,3,0.916201,1082,57,1330,57,1330,318,1082,318
114032225.png,10,0.955782,1266,357,1554,357,1554,614,1266,614
114035703.png,24,0.943257,1147,52,1375,52,1375,316,1147,316
114049246.png,27,0.776121,1025,689,1328,689,1328,1080,1025,1080
114049246.png,25,0.729015,1193,179,1465,179,1465,473,1193,473
114059739.png,10,0.960858,1255,376,1537,376,1537,630,1255,630
114102837.png,17,0.98293,768,160,1050,160,1050,466,768,466
114104479.png,17,0.896044,1143,152,1413,152,1413,430,1143,430
114109870.png,33,0.97303,1198,252,1461,252,1461,525,1198,525
114110541.png,33,0.968032,1335,526,1622,526,1622,818,1335,818
114110541.png,11,0.89069,712,0,952,0,952,217,712,217
114113409.png,5,0.916788,759,135,1018,135,1018,373,759,373
114113409.png,21,0.559322,343,5,460,5,460,276,343,276
114122513.png,11,0.965619,1118,119,1401,119,1401,418,1118,418
114128792.png,17,0.974794,1170,199,1446,199,1446,496,1170,496
114145064.png,10,0.937082,1400,701,1711,701,1711,981,1400,981
114146426.png,15,0.918777,1104,105,1354,105,1354,325,1104,325
114149530.png,33,0.97385,798,184,1047,184,1047,444,798,444
114150029.png,33,0.96064,872,377,1135,377,1135,647,872,647
114150894.png,11,0.96889,780,132,1058,132,1058,431,780,431
114152477.png,17,0.98514,743,140,1023,140,1023,444,743,444
114154699.png,11,0.799483,676,0,908,0,908,130,676,130
114154699.png,4,0.521185,982,580,1229,580,1229,846,982,846
114154841.png,7,0.86874,845,454,1134,454,1134,773,845,773
114154841.png,17,0.734121,844,454,1135,454,1135,774,844,774
114154910.png,15,0.972134,724,80,969,80,969,307,724,307
114218726.png,10,0.910258,1156,350,1433,350,1433,601,1156,601
114219822.png,26,0.871847,1102,62,1364,62,1364,338,1102,338
114236827.png,17,0.982265,747,128,1025,128,1025,429,747,429
114248893.png,10,0.89847,862,406,1136,406,1136,673,862,673
114255306.png,21,0.979576,563,187,849,187,849,495,563,495
114255334.png,14,0.924194,731,220,988,220,988,460,731,460
114257610.png,10,0.592919,1253,339,1528,339,1528,587,1253,587
114259405.png,11,0.971473,1323,445,1639,445,1639,805,1323,805
114304734.png,17,0.865773,1183,252,1470,252,1470,553,1183,553
114304734.png,7,0.746452,1184,251,1471,251,1471,553,1184,553
114312242.png,11,0.949355,730,83,982,83,982,319,730,319
114320143.png,7,0.936499,735,86,1003,86,1003,369,735,369
114320143.png,11,0.620623,735,86,1002,86,1002,369,735,369
114328938.png,27,0.928748,1034,753,1284,753,1284,1031,1034,1031
114330361.png,30,0.956015,476,180,717,180,717,424,476,424
114333074.png,24,0.917698,748,61,970,61,970,325,748,325
114336112.png,31,0.950868,1112,155,1373,155,1373,404,1112,404
114342775.png,14,0.94563,438,362,699,362,699,615,438,615
114342775.png,24,0.943744,960,705,1262,705,1262,1030,960,1030
114342775.png,24,0.508609,955,554,1263,554,1263,1032,955,1032
114344862.png,17,0.974571,1165,159,1436,159,1436,449,1165,449
114413548.png,4,0.963647,806,193,1028,193,1028,426,806,426
114413548.png,21,0.704023,1341,423,1577,423,1577,704,1341,704
114418578.png,33,0.61077,791,151,1032,151,1032,395,791,395
114421279.png,14,0.916606,1209,278,1478,278,1478,522,1209,522
114421279.png,1,0.828192,915,653,1198,653,1198,930,915,930
114421279.png,0,0.807275,914,654,1198,654,1198,931,914,931
114429769.png,17,0.878724,749,129,1025,129,1025,429,749,429
114438831.png,11,0.966714,743,108,1015,108,1015,435,743,435
114447077.png,7,0.925734,1190,253,1472,253,1472,552,1190,552
114455967.png,11,0.972497,1326,395,1636,395,1636,748,1326,748
114503084.png,6,0.949637,1420,690,1736,690,1736,977,1420,977
114503084.png,22,0.888137,1104,40,1368,40,1368,298,1104,298
114503084.png,15,0.723745,1419,690,1735,690,1735,977,1419,977
114503084.png,33,0.560061,779,88,1015,88,1015,324,779,324
114510934.png,0,0.840148,430,332,688,332,688,586,430,586
114510934.png,21,0.549382,1043,577,1276,577,1276,893,1043,893
114510934.png,27,0.531765,1044,599,1280,599,1280,898,1044,898
114515774.png,7,0.932194,1229,326,1522,326,1522,629,1229,629
114517707.png,7,0.974172,1084,27,1354,27,1354,303,1084,303
114536500.png,6,0.956349,1212,294,1501,294,1501,551,1212,551
114539074.png,6,0.933991,753,97,1011,97,1011,333,753,333
114548683.png,27,0.877052,449,409,697,409,697,662,449,662
114548683.png,22,0.657146,460,408,697,408,697,662,460,662
114609145.png,7,0.980501,1081,87,1360,87,1360,363,1081,363
114614077.png,32,0.967593,1137,120,1397,120,1397,385,1137,385
114617850.png,6,0.949026,679,10,932,10,932,234,679,234
114617850.png,11,0.911908,1169,119,1437,119,1437,429,1169,429
114627849.png,10,0.958666,1185,285,1458,285,1458,531,1185,531
114631813.png,4,0.973631,1257,338,1497,338,1497,587,1257,587
114631813.png,23,0.878337,605,277,712,277,712,443,605,443
114636183.png,30,0.928226,1096,112,1349,112,1349,337,1096,337
114639497.png,17,0.96533,1159,89,1424,89,1424,373,1159,373
114640372.png,26,0.976826,1357,498,1662,498,1662,817,1357,817
114640372.png,7,0.728234,764,150,1021,150,1021,394,764,394
114650906.png,7,0.98158,875,318,1163,318,1163,626,875,626
114713345.png,18,0.525021,769,157,1020,157,1020,389,769,389
114713929.png,17,0.652709,551,45,780,45,780,273,551,273
114718127.png,32,0.941345,707,41,942,41,942,277,707,277
114721175.png,0,0.960389,1191,259,1459,259,1459,503,1191,503
114722981.png,7,0.979582,1117,77,1396,77,1396,361,1117,361
114726502.png,11,0.96776,1174,154,1460,154,1460,493,1174,493
114726502.png,21,0.869209,829,358,1147,358,1147,694,829,694
114728120.png,21,0.963107,368,413,649,413,649,748,368,748
114728120.png,27,0.699304,915,512,1209,512,1209,838,915,838
114729751.png,13,0.949169,779,202,1027,202,1027,437,779,437
114731750.png,17,0.967203,527,646,825,646,825,985,527,985
114731750.png,17,0.946338,1276,429,1569,429,1569,740,1276,740
114748960.png,30,0.961785,679,127,920,127,920,360,679,360
114751838.png,7,0.955774,1137,192,1407,192,1407,467,1137,467
114751838.png,11,0.792989,1512,777,1788,777,1788,1061,1512,1061
114752247.png,10,0.516943,809,287,1073,287,1073,532,809,532
114753644.png,10,0.955364,1076,399,1368,399,1368,653,1076,653
114757634.png,24,0.962621,430,365,680,365,680,659,430,659
114802882.png,15,0.899578,1122,106,1373,106,1373,330,1122,330
114805468.png,13,0.977329,854,297,1114,297,1114,539,854,539
114805710.png,18,0.975618,1303,450,1589,450,1589,709,1303,709
114812309.png,15,0.90743,1273,380,1574,380,1574,696,1273,696
114812309.png,15,0.879181,719,134,971,134,971,367,719,367
114816733.png,33,0.933439,1127,141,1370,141,1370,386,1127,386
114821515.png,17,0.826263,1173,162,1444,162,1444,455,1173,455
114821515.png,26,0.687284,1172,162,1443,162,1443,455,1172,455
114821515.png,11,0.594912,1678,947,1918,947,1918,1080,1678,1080
114843919.png,11,0.966533,800,139,1081,139,1081,441,800,441
114910760.png,4,0.840878,835,325,1066,325,1066,570,835,570
114936250.png,11,0.893657,936,67,1170,67,1170,296,936,296
114951216.png,13,0.860327,1170,265,1433,265,1433,511,1170,511
115048055.png,1,0.974488,1106,80,1361,80,1361,313,1106,313
115048055.png,31,0.934321,448,465,697,465,697,728,448,728
115057906.png,22,0.963901,1333,522,1584,522,1584,779,1333,779
115057906.png,27,0.65307,777,219,1038,219,1038,481,777,481
115110496.png,30,0.914415,1130,176,1389,176,1389,419,1130,419
115110496.png,31,0.69133,1129,177,1390,177,1390,420,1129,420
115222410.png,17,0.985439,769,220,1055,220,1055,538,769,538
115231318.png,1,0.895431,1175,305,1451,305,1451,559,1175,559
115251581.png,11,0.975743,755,112,1034,112,1034,465,755,465
115252408.png,33,0.967507,797,192,1046,192,1046,455,797,455
115252408.png,22,0.860555,1282,372,1511,372,1511,622,1282,622
115252408.png,27,0.55187,1281,373,1511,373,1511,621,1281,621
115253546.png,33,0.956532,992,725,1280,725,1280,1031,992,1031
115300724.png,19,0.571331,750,135,1000,135,1000,371,750,371
115308646.png,13,0.976228,512,738,796,738,796,1024,512,1024
115329107.png,12,0.976811,1167,206,1429,206,1429,444,1167,444
115329612.png,21,0.973844,1210,226,1496,226,1496,538,1210,538
115342429.png,30,0.961041,728,213,980,213,980,450,728,450
115346302.png,14,0.812901,837,297,1090,297,1090,543,837,543
115351333.png,23,0.957665,790,340,1021,340,1021,592,790,592
115354586.png,17,0.770199,1196,194,1471,194,1471,485,1196,485
115401148.png,25,0.932602,1151,138,1415,138,1415,425,1151,425
115401148.png,11,0.536353,1152,139,1415,139,1415,425,1152,425
115407949.png,28,0.800144,1137,72,1391,72,1391,330,1137,330
115412082.png,33,0.939927,427,146,646,146,646,388,427,388
115413783.png,21,0.963381,751,72,1015,72,1015,368,751,368
115416850.png,13,0.737023,754,134,1000,134,1000,358,754,358
115418380.png,6,0.956109,977,700,1264,700,1264,968,977,968
115449615.png,5,0.963511,792,129,1058,129,1058,368,792,368
115449615.png,22,0.930061,454,285,691,285,691,561,454,561
115450442.png,5,0.927439,1028,639,1329,639,1329,924,1028,924
115450442.png,22,0.868648,597,818,890,818,890,1080,597,1080
115450442.png,6,0.612015,1028,640,1329,640,1329,924,1028,924
115511945.png,19,0.964708,827,322,1092,322,1092,574,827,574
115524820.png,21,0.965441,759,122,1024,122,1024,421,759,421
115532259.png,0,0.958513,1102,0,1350,0,1350,211,1102,211
115552948.png,27,0.555415,1046,684,1348,684,1348,1079,1046,1079
115555718.png,17,0.986995,875,76,1141,76,1141,378,875,378
115555718.png,24,0.930404,1382,607,1696,607,1696,972,1382,972
115623456.png,31,0.932347,748,224,1002,224,1002,477,748,477
115631816.png,11,0.968083,1116,126,1397,126,1397,454,1116,454
115635717.png,32,0.894472,521,523,786,523,786,823,521,823
115635717.png,4,0.737061,522,523,787,523,787,823,522,823
115635782.png,17,0.985773,751,136,1028,136,1028,442,751,442
115638336.png,4,0.883393,1141,162,1370,162,1370,400,1141,400
115640327.png,6,0.963319,1095,96,1364,96,1364,328,1095,328
115641420.png,6,0.973698,1341,567,1651,567,1651,841,1341,841
115643179.png,28,0.966264,787,75,1034,75,1034,335,787,335
115643179.png,13,0.890124,1283,399,1564,399,1564,655,1283,655
115644780.png,5,0.846694,754,72,1003,72,1003,306,754,306
115648349.png,7,0.779304,304,6,460,6,460,243,304,243
115649679.png,6,0.975103,970,572,1272,572,1272,847,970,847
115649679.png,6,0.972406,460,530,741,530,741,804,460,804
115653559.png,30,0.974254,1129,132,1380,132,1380,363,1129,363
115653559.png,17,0.871562,686,61,946,61,946,347,686,347
115701431.png,11,0.967759,731,263,1030,263,1030,579,731,579
115701617.png,11,0.971445,759,66,1029,66,1029,382,759,382
115706319.png,11,0.969615,471,432,797,432,797,782,471,782
115715652.png,20,0.924145,1204,215,1472,215,1472,462,1204,462
115716220.png,20,0.970222,1313,448,1603,448,1603,712,1313,712
115716220.png,27,0.956957,855,339,1122,339,1122,620,855,620
115717551.png,13,0.979923,473,624,760,624,760,897,473,897
115718084.png,26,0.979232,775,84,1036,84,1036,360,775,360
115721266.png,11,0.960488,404,287,688,287,688,608,404,608
115721395.png,8,0.962782,909,583,1181,583,1181,847,909,847
115722722.png,0,0.982564,485,459,752,459,752,721,485,721
115723416.png,21,0.972261,1172,159,1446,159,1446,465,1172,465
115725653.png,24,0.928286,1116,28,1334,28,1334,296,1116,296
115726498.png,32,0.966901,357,242,607,242,607,515,357,515
115748182.png,16,0.865097,1568,756,1844,756,1844,1036,1568,1036
115859289.png,7,0.926666,436,231,672,231,672,487,436,487
115905562.png,11,0.968438,419,565,731,565,731,909,419,909
115931090.png,11,0.973573,1185,147,1469,147,1469,479,1185,479
115931090.png,24,0.755865,848,387,1115,387,1115,673,848,673
115955394.png,33,0.945414,556,262,800,262,800,531,556,531
115955394.png,11,0.653547,1038,789,1361,789,1361,1080,1038,1080
115955858.png,6,0.630306,740,119,998,119,998,356,740,356
115958331.png,21,0.979189,1121,130,1391,130,1391,434,1121,434
120003990.png,6,0.881673,1243,325,1519,325,1519,575,1243,575
120003990.png,19,0.525003,1243,325,1518,325,1518,576,1243,576
120017732.png,7,0.877678,702,49,955,49,955,277,702,277
120022065.png,26,0.860078,739,102,1013,102,1013,403,739,403
120033994.png,24,0.952596,753,77,971,77,971,343,753,343
120101966.png,29,0.595336,781,151,1036,151,1036,394,781,394
120133756.png,1,0.946088,840,125,1089,125,1089,356,840,356
120143997.png,5,0.973423,536,689,830,689,830,976,536,976
120146756.png,33,0.970826,450,504,726,504,726,786,450,786
120146756.png,1,0.95809,1244,330,1519,330,1519,581,1244,581
120146756.png,27,0.943961,981,566,1279,566,1279,948,981,948
120150292.png,33,0.953875,415,165,668,165,668,426,415,426
120214350.png,21,0.972196,1071,13,1330,13,1330,299,1071,299
120216554.png,7,0.98151,727,103,983,103,983,344,727,344
120218928.png,31,0.805933,683,128,932,128,932,373,683,373
120218928.png,17,0.707129,683,123,930,123,930,373,683,373
120224068.png,20,0.969135,1246,336,1523,336,1523,592,1246,592
120224068.png,11,0.954979,776,209,1061,209,1061,517,776,517
120230655.png,33,0.971026,1184,179,1441,179,1441,440,1184,440
120236807.png,23,0.928339,1179,287,1411,287,1411,533,1179,533
120255967.png,17,0.660462,1079,164,1344,164,1344,405,1079,405
120307823.png,4,0.94826,814,254,1043,254,1043,495,814,495
120309404.png,11,0.823541,754,72,1006,72,1006,302,754,302
120309404.png,17,0.637296,1084,899,1408,899,1408,1079,1084,1079
120339590.png,24,0.88307,808,124,1032,124,1032,393,808,393
120339590.png,11,0.630781,808,124,1032,124,1032,392,808,392
120358716.png,29,0.964403,386,402,640,402,640,669,386,669
120435465.png,26,0.878354,797,102,1060,102,1060,381,797,381
120435465.png,17,0.794366,797,102,1060,102,1060,381,797,381
120454431.png,27,0.93908,1181,198,1410,198,1410,432,1181,432
120455859.png,24,0.91297,1322,400,1572,400,1572,692,1322,692
120507022.png,0,0.866635,1133,76,1386,76,1386,302,1133,302
120507675.png,30,0.940612,1135,107,1386,107,1386,339,1135,339
120507892.png,21,0.974104,800,290,1078,290,1078,613,800,613
120507892.png,3,0.821353,1162,113,1428,113,1428,404,1162,404
120515950.png,13,0.666182,1112,134,1365,134,1365,366,1112,366
120521428.png,11,0.957113,1311,506,1630,506,1630,877,1311,877
120525848.png,14,0.928095,843,415,1110,415,1110,665,843,665
120526637.png,14,0.907108,963,722,1258,722,1258,992,963,992
120537666.png,1,0.935497,1185,226,1453,226,1453,469,1185,469
120538331.png,1,0.947437,1350,549,1650,549,1650,822,1350,822
120548297.png,21,0.982013,1142,177,1427,177,1427,488,1142,488
120551200.png,32,0.963214,1190,116,1443,116,1443,370,1190,370
120556593.png,6,0.943843,1106,120,1375,120,1375,363,1106,363
120619538.png,20,0.935537,1141,159,1401,159,1401,396,1141,396
120648300.png,6,0.958529,728,118,988,118,988,356,728,356
120653162.png,17,0.986744,1151,72,1433,72,1433,377,1151,377
120659950.png,7,0.975024,742,133,1016,133,1016,421,742,421
120711733.png,10,0.894763,737,141,994,141,994,381,737,381
120714143.png,17,0.985596,1140,70,1424,70,1424,372,1140,372
120714143.png,24,0.566874,969,571,1271,571,1271,928,969,928
120717830.png,6,0.965609,1322,529,1615,529,1615,796,1322,796
120717830.png,21,0.899323,791,117,1060,117,1060,447,791,447
120717830.png,16,0.585854,791,131,1060,131,1060,447,791,447
120723362.png,26,0.981573,750,62,1004,62,1004,331,750,331
120731300.png,26,0.613889,370,159,611,159,611,396,370,396
120731300.png,21,0.509028,926,506,1223,506,1223,841,926,841
120731300.png,27,0.5079,925,503,1223,503,1223,841,925,841
120735033.png,30,0.96023,384,156,623,156,623,400,384,400
120740066.png,17,0.984384,450,371,736,371,736,701,450,701
120755224.png,5,0.932892,741,124,994,124,994,357,741,357
120755224.png,22,0.774982,1050,735,1356,735,1356,1041,1050,1041
120756271.png,30,0.939222,916,756,1208,756,1208,1054,916,1054
120756525.png,5,0.970865,928,637,1223,637,1223,914,928,914
120758069.png,11,0.933841,1113,100,1376,100,1376,339,1113,339
120803135.png,5,0.846011,1127,74,1385,74,1385,307,1127,307
120803135.png,27,0.539263,696,65,939,65,939,329,696,329
120803135.png,11,0.52173,1127,74,1385,74,1385,307,1127,307
120814099.png,21,0.9811,762,83,1024,83,1024,381,762,381
120814099.png,5,0.954709,492,543,744,543,744,809,492,809
120826096.png,18,0.903432,820,296,1081,296,1081,541,820,541
120826096.png,21,0.721364,441,29,625,29,625,300,441,300
120839803.png,6,0.939382,1153,187,1427,187,1427,439,1153,439
120844143.png,17,0.980691,1096,93,1377,93,1377,398,1096,398
120848083.png,11,0.955345,1394,542,1724,542,1724,888,1394,888
120848470.png,31,0.949085,433,359,688,359,688,623,433,623
120849065.png,19,0.652074,1173,218,1439,218,1439,459,1173,459
120849065.png,6,0.568872,1174,218,1440,218,1440,459,1174,459
120901368.png,13,0.974342,1200,206,1460,206,1460,447,1200,447
120901368.png,24,0.581753,835,396,1121,396,1121,685,835,685
120905064.png,24,0.891693,990,648,1296,648,1296,975,990,975
120905064.png,27,0.80933,1258,227,1486,227,1486,466,1258,466
120913980.png,5,0.856899,449,382,699,382,699,635,449,635
120914260.png,6,0.964333,926,564,1212,564,1212,833,926,833
120921972.png,1,0.966256,958,530,1242,530,1242,798,958,798
120935999.png,28,0.968283,444,320,705,320,705,610,444,610
